id,gender,nativeName,acronym,penName,knownName.en,knownName.se,knownName.no,givenName.en,givenName.se,givenName.no,familyName.en,familyName.se,familyName.no,fullName.en,fullName.se,fullName.no,birth.date,birth.place.city.en,birth.place.city.no,birth.place.city.se,birth.place.country.en,birth.place.country.no,birth.place.country.se,birth.place.cityNow.en,birth.place.cityNow.no,birth.place.cityNow.se,birth.place.countryNow.en,birth.place.countryNow.no,birth.place.countryNow.se,birth.place.continent.en,birth.place.locationString.en,birth.place.locationString.no,birth.place.locationString.se,wikipedia.slug,wikipedia.english,wikidata.id,wikidata.url,links.rel,links.href,links.action,links.types,death.date,death.place.city.en,death.place.city.no,death.place.city.se,death.place.country.en,death.place.country.no,death.place.country.se,death.place.cityNow.en,death.place.cityNow.no,death.place.cityNow.se,death.place.countryNow.en,death.place.countryNow.no,death.place.countryNow.se,death.place.continent.en,death.place.locationString.en,death.place.locationString.no,death.place.locationString.se,orgName.en,orgName.se,orgName.no,founded.date,founded.place.city.en,founded.place.city.no,founded.place.city.se,founded.place.country.en,founded.place.country.no,founded.place.country.se,founded.place.cityNow.en,founded.place.cityNow.no,founded.place.cityNow.se,founded.place.countryNow.en,founded.place.countryNow.no,founded.place.countryNow.se,founded.place.continent.en,founded.place.locationString.en,founded.place.locationString.no,founded.place.locationString.se,birthCountry.en,birthCountry.no,birthCountry.se,birthCountryNow.en,birthCountryNow.no,birthCountryNow.se,birthContinent.en
513,male,NA,NA,NA,Albert Schweitzer,Albert Schweitzer,NA,Albert,Albert,NA,Schweitzer,Schweitzer,NA,Albert Schweitzer,Albert Schweitzer,NA,1875-01-14,Kaysersberg,Kaysersberg,Kaysersberg,Germany,Tyskland,Tyskland,Kaysersberg,Kaysersberg,Kaysersberg,France,Frankrike,Frankrike,Europe,"Kaysersberg, Germany (now France)","Kaysersberg, Tyskland (nå Frankrike)","Kaysersberg, Tyskland (nu Frankrike)",Albert_Schweitzer,https://en.wikipedia.org/wiki/Albert_Schweitzer,Q49325,https://www.wikidata.org/wiki/Q49325,laureate,https://api.nobelprize.org/2/laureate/513,Get,application/json,1965-09-04,Lambaréné,Lambaréné,Lambaréné,Gabon,Gabon,Gabon,Lambaréné,Lambaréné,Lambaréné,Gabon,Gabon,Gabon,Africa,"Lambaréné, Gabon","Lambaréné, Gabon","Lambaréné, Gabon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,male,NA,NA,NA,Albert Szent-Györgyi,Albert Szent-Györgyi,NA,Albert,Albert,NA,Szent-Györgyi,Szent-Györgyi,NA,Albert von Szent-Györgyi Nagyrápolt,Albert von Szent-Györgyi Nagyrápolt,NA,1893-09-16,Budapest,Budapest,Budapest,Austria-Hungary,Østerrike-Ungarn,Österrike-Ungern,Budapest,Budapest,Budapest,Hungary,Ungarn,Ungern,Europe,"Budapest, Austria-Hungary (now Hungary)","Budapest, Østerrike-Ungarn (nå Ungarn)","Budapest, Österrike-Ungern (nu Ungern)",Albert_Szent-Györgyi,https://en.wikipedia.org/wiki/Albert_Szent-Györgyi,Q180468,https://www.wikidata.org/wiki/Q180468,laureate,https://api.nobelprize.org/2/laureate/332,Get,application/json,1986-10-22,"Woods Hole, MA","Woods Hole, MA","Woods Hole, MA",USA,USA,USA,"Woods Hole, MA","Woods Hole, MA","Woods Hole, MA",USA,USA,USA,North America,"Woods Hole, MA, USA","Woods Hole, MA, USA","Woods Hole, MA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,male,NA,NA,NA,Albrecht Kossel,Albrecht Kossel,NA,Albrecht,Albrecht,NA,Kossel,Kossel,NA,Albrecht Kossel,Albrecht Kossel,NA,1853-09-16,Rostock,Rostock,Rostock,Mecklenburg,Mecklenburg,Mecklenburg,Rostock,Rostock,Rostock,Germany,Tyskland,Tyskland,Europe,"Rostock, Mecklenburg (now Germany)","Rostock, Mecklenburg (nå Tyskland)","Rostock, Mecklenburg (nu Tyskland)",Albrecht_Kossel,https://en.wikipedia.org/wiki/Albrecht_Kossel,Q57128,https://www.wikidata.org/wiki/Q57128,laureate,https://api.nobelprize.org/2/laureate/304,Get,application/json,1927-07-05,Heidelberg,Heidelberg,Heidelberg,Germany,Tyskland,Tyskland,Heidelberg,Heidelberg,Heidelberg,Germany,Tyskland,Tyskland,Europe,"Heidelberg, Germany","Heidelberg, Tyskland","Heidelberg, Tyskland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,male,NA,NA,NA,Aleksandr M. Prokhorov,Aleksandr M. Prochorov,NA,Aleksandr M.,Aleksandr M.,NA,Prokhorov,Prochorov,NA,Aleksandr Mikhailovich Prokhorov,Aleksandr Michajlovitj Prochorov,NA,1916-07-11,Atherton,Atherton,Atherton,Australia,Australia,Australien,Atherton,Atherton,Atherton,Australia,Australia,Australien,Oceania,"Atherton, Australia","Atherton, Australia","Atherton, Australien",Alexander_Prokhorov,https://en.wikipedia.org/wiki/Alexander_Prokhorov,Q83552,https://www.wikidata.org/wiki/Q83552,laureate,https://api.nobelprize.org/2/laureate/83,Get,application/json,2002-01-08,Moscow,Moskva,Moskva,Russia,Russland,Ryssland,Moscow,Moskva,Moskva,Russia,Russland,Ryssland,Europe,"Moscow, Russia","Moskva, Russland","Moskva, Ryssland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,male,NA,NA,NA,Alexandr Solzhenitsyn,Aleksandr Solzjenitsyn,NA,Alexandr,Aleksandr,NA,Solzhenitsyn,Solzjenitsyn,NA,Aleksandr Isayevich Solzhenitsyn,Aleksandr Isajevitj Solzjenitsyn,NA,1918-12-11,Kislovodsk,Kislovodsk,Kislovodsk,Russia,Russland,Ryssland,Kislovodsk,Kislovodsk,Kislovodsk,Russia,Russland,Ryssland,Europe,"Kislovodsk, Russia","Kislovodsk, Russland","Kislovodsk, Ryssland",Aleksandr_Solzhenitsyn,https://en.wikipedia.org/wiki/Aleksandr_Solzhenitsyn,Q34474,https://www.wikidata.org/wiki/Q34474,laureate,https://api.nobelprize.org/2/laureate/644,Get,application/json,2008-08-03,Troitse-Lykovo,Troitse-Lykovo,Troitse-Lykovo,Russia,Russland,Ryssland,Troitse-Lykovo,Troitse-Lykovo,Troitse-Lykovo,Russia,Russland,Ryssland,Europe,"Troitse-Lykovo, Russia","Troitse-Lykovo, Russland","Troitse-Lykovo, Ryssland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,male,NA,NA,NA,Alexei Abrikosov,Alexei Abrikosov,NA,Alexei,Alexej,NA,Abrikosov,Abrikosov,NA,Alexei Alexeyevich Abrikosov,Alexej Alexejevitj Abrikosov,NA,1928-06-25,Moscow,Moskva,Moskva,USSR,Sovjet,Sovjetunionen,Moscow,Moskva,Moskva,Russia,Russland,Ryssland,Europe,"Moscow, USSR (now Russia)","Moskva, Sovjet (nå Russland)","Moskva, Sovjetunionen (nu Ryssland)",Alexei_Alexeyevich_Abrikosov,https://en.wikipedia.org/wiki/Alexei_Alexeyevich_Abrikosov,Q188128,https://www.wikidata.org/wiki/Q188128,laureate,https://api.nobelprize.org/2/laureate/766,Get,application/json,2017-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N/A,N/A,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,male,NA,NA,NA,Alexis Carrel,Alexis Carrel,NA,Alexis,Alexis,NA,Carrel,Carrel,NA,Alexis Carrel,Alexis Carrel,NA,1873-06-28,Sainte-Foy-lès-Lyon,Sainte-Foy-lès-Lyon,Sainte-Foy-lès-Lyon,France,Frankrike,Frankrike,Sainte-Foy-lès-Lyon,Sainte-Foy-lès-Lyon,Sainte-Foy-lès-Lyon,France,Frankrike,Frankrike,Europe,"Sainte-Foy-lès-Lyon, France","Sainte-Foy-lès-Lyon, Frankrike","Sainte-Foy-lès-Lyon, Frankrike",Alexis_Carrel,https://en.wikipedia.org/wiki/Alexis_Carrel,Q185777,https://www.wikidata.org/wiki/Q185777,laureate,https://api.nobelprize.org/2/laureate/306,Get,application/json,1944-11-05,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,France,Frankrike,Frankrike,Europe,"Paris, France","Paris, Frankrike","Paris, Frankrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544,male,NA,NA,NA,Alfonso García Robles,Alfonso García Robles,NA,Alfonso,Alfonso,NA,García Robles,García Robles,NA,Alfonso García Robles,Alfonso García Robles,NA,1911-03-20,Zamora,Zamora,Zamora,Mexico,Mexico,Mexiko,Zamora,Zamora,Zamora,Mexico,Mexico,Mexiko,North America,"Zamora, Mexico","Zamora, Mexico","Zamora, Mexiko",Alfonso_García_Robles,https://en.wikipedia.org/wiki/Alfonso_García_Robles,Q203843,https://www.wikidata.org/wiki/Q203843,laureate,https://api.nobelprize.org/2/laureate/544,Get,application/json,1991-09-02,Mexico City,Mexico by,Mexico City,Mexico,Mexico,Mexiko,Mexico City,Mexico by,Mexico City,Mexico,Mexico,Mexiko,North America,"Mexico City, Mexico","Mexico by, Mexico","Mexico City, Mexiko",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,male,NA,NA,NA,Alfred D. Hershey,Alfred D. Hershey,NA,Alfred D.,Alfred D.,NA,Hershey,Hershey,NA,Alfred D. Hershey,Alfred D. Hershey,NA,1908-12-04,"Owosso, MI","Owosso, MI","Owosso, MI",USA,USA,USA,"Owosso, MI","Owosso, MI","Owosso, MI",USA,USA,USA,North America,"Owosso, MI, USA","Owosso, MI, USA","Owosso, MI, USA",Alfred_Hershey,https://en.wikipedia.org/wiki/Alfred_Hershey,Q271703,https://www.wikidata.org/wiki/Q271703,laureate,https://api.nobelprize.org/2/laureate/392,Get,application/json,1997-05-22,"Syosset, NY","Syosset, NY","Syosset, NY",USA,USA,USA,"Syosset, NY","Syosset, NY","Syosset, NY",USA,USA,USA,North America,"Syosset, NY, USA","Syosset, NY, USA","Syosset, NY, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,male,NA,NA,NA,Alfred Fried,Alfred Fried,NA,Alfred,Alfred,NA,Fried,Fried,NA,Alfred Hermann Fried,Alfred Hermann Fried,NA,1864-11-11,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Europe,"Vienna, Austria","Wien, Østerrike","Wien, Österrike",Alfred_Hermann_Fried,https://en.wikipedia.org/wiki/Alfred_Hermann_Fried,Q78488,https://www.wikidata.org/wiki/Q78488,laureate,https://api.nobelprize.org/2/laureate/479,Get,application/json,1921-05-04,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Vienna,Wien,Wien,Austria,Østerrike,Österrike,Europe,"Vienna, Austria","Wien, Østerrike","Wien, Österrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,male,NA,NA,NA,Alfred G. Gilman,Alfred G. Gilman,NA,Alfred G.,Alfred G.,NA,Gilman,Gilman,NA,Alfred G. Gilman,Alfred G. Gilman,NA,1941-07-01,"New Haven, CT","New Haven, CT","New Haven, CT",USA,USA,USA,"New Haven, CT","New Haven, CT","New Haven, CT",USA,USA,USA,North America,"New Haven, CT, USA","New Haven, CT, USA","New Haven, CT, USA",Alfred_G._Gilman,https://en.wikipedia.org/wiki/Alfred_G._Gilman,Q296423,https://www.wikidata.org/wiki/Q296423,laureate,https://api.nobelprize.org/2/laureate/450,Get,application/json,2015-12-23,"Dallas, TX","Dallas, TX","Dallas, TX",USA,USA,USA,"Dallas, TX","Dallas, TX","Dallas, TX",USA,USA,USA,North America,"Dallas, TX, USA","Dallas, TX, USA","Dallas, TX, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,male,NA,NA,NA,Alfred Kastler,Alfred Kastler,NA,Alfred,Alfred,NA,Kastler,Kastler,NA,Alfred Kastler,Alfred Kastler,NA,1902-05-03,Guebwiller,Guebwiller,Guebwiller,Germany,Tyskland,Tyskland,Guebwiller,Guebwiller,Guebwiller,France,Frankrike,Frankrike,Europe,"Guebwiller, Germany (now France)","Guebwiller, Tyskland (nå Frankrike)","Guebwiller, Tyskland (nu Frankrike)",Alfred_Kastler,https://en.wikipedia.org/wiki/Alfred_Kastler,Q71023,https://www.wikidata.org/wiki/Q71023,laureate,https://api.nobelprize.org/2/laureate/87,Get,application/json,1984-01-07,Bandol,Bandol,Bandol,France,Frankrike,Frankrike,Bandol,Bandol,Bandol,France,Frankrike,Frankrike,Europe,"Bandol, France","Bandol, Frankrike","Bandol, Frankrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,male,NA,NA,NA,Alfred Werner,Alfred Werner,NA,Alfred,Alfred,NA,Werner,Werner,NA,Alfred Werner,Alfred Werner,NA,1866-12-12,Mulhouse,Mulhouse,Mulhouse,France,Frankrike,Frankrike,Mulhouse,Mulhouse,Mulhouse,France,Frankrike,Frankrike,Europe,"Mulhouse, France","Mulhouse, Frankrike","Mulhouse, Frankrike",Alfred_Werner,https://en.wikipedia.org/wiki/Alfred_Werner,Q123014,https://www.wikidata.org/wiki/Q123014,laureate,https://api.nobelprize.org/2/laureate/174,Get,application/json,1919-11-15,Zurich,Zurich,Zurich,Switzerland,Sveits,Schweiz,Zurich,Zurich,Zurich,Switzerland,Sveits,Schweiz,Europe,"Zurich, Switzerland","Zurich, Sveits","Zurich, Schweiz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
892,female,NA,NA,NA,Alice Munro,Alice Munro,NA,Alice,Alice,NA,Munro,Munro,NA,Alice Munro,Alice Munro,NA,1931-07-10,Wingham,Wingham,Wingham,Canada,Canada,Kanada,Wingham,Wingham,Wingham,Canada,Canada,Kanada,North America,"Wingham, Canada","Wingham, Canada","Wingham, Kanada",Alice_Munro,https://en.wikipedia.org/wiki/Alice_Munro,Q234819,https://www.wikidata.org/wiki/Q234819,laureate,https://api.nobelprize.org/2/laureate/892,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,male,NA,NA,NA,Allan M. Cormack,Allan M. Cormack,NA,Allan M.,Allan M.,NA,Cormack,Cormack,NA,Allan M. Cormack,Allan M. Cormack,NA,1924-02-23,Johannesburg,Johannesburg,Johannesburg,South Africa,Sør-Afrika,Sydafrika,Johannesburg,Johannesburg,Johannesburg,South Africa,Sør-Afrika,Sydafrika,Africa,"Johannesburg, South Africa","Johannesburg, Sør-Afrika","Johannesburg, Sydafrika",Allan_McLeod_Cormack,https://en.wikipedia.org/wiki/Allan_McLeod_Cormack,Q223542,https://www.wikidata.org/wiki/Q223542,laureate,https://api.nobelprize.org/2/laureate/417,Get,application/json,1998-05-07,"Winchester, MA","Winchester, MA","Winchester, MA",USA,USA,USA,"Winchester, MA","Winchester, MA","Winchester, MA",USA,USA,USA,North America,"Winchester, MA, USA","Winchester, MA, USA","Winchester, MA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,male,NA,NA,NA,Allvar Gullstrand,Allvar Gullstrand,NA,Allvar,Allvar,NA,Gullstrand,Gullstrand,NA,Allvar Gullstrand,Allvar Gullstrand,NA,1862-06-05,Landskrona,Landskrona,Landskrona,Sweden,Sverige,Sverige,Landskrona,Landskrona,Landskrona,Sweden,Sverige,Sverige,Europe,"Landskrona, Sweden","Landskrona, Sverige","Landskrona, Sverige",Allvar_Gullstrand,https://en.wikipedia.org/wiki/Allvar_Gullstrand,Q192651,https://www.wikidata.org/wiki/Q192651,laureate,https://api.nobelprize.org/2/laureate/305,Get,application/json,1930-07-28,Stockholm,Stockholm,Stockholm,Sweden,Sverige,Sverige,Stockholm,Stockholm,Stockholm,Sweden,Sverige,Sverige,Europe,"Stockholm, Sweden","Stockholm, Sverige","Stockholm, Sverige",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,male,NA,NA,NA,Alphonse Laveran,Alphonse Laveran,NA,Alphonse,Alphonse,NA,Laveran,Laveran,NA,Charles Louis Alphonse Laveran,Charles Louis Alphonse Laveran,NA,1845-06-18,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,France,Frankrike,Frankrike,Europe,"Paris, France","Paris, Frankrike","Paris, Frankrike",Charles_Louis_Alphonse_Laveran,https://en.wikipedia.org/wiki/Charles_Louis_Alphonse_Laveran,Q189006,https://www.wikidata.org/wiki/Q189006,laureate,https://api.nobelprize.org/2/laureate/300,Get,application/json,1922-05-18,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,France,Frankrike,Frankrike,Europe,"Paris, France","Paris, Frankrike","Paris, Frankrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543,female,NA,NA,NA,Alva Myrdal,Alva Myrdal,NA,Alva,Alva,NA,Myrdal,Myrdal,NA,Alva Myrdal,Alva Myrdal,NA,1902-01-31,Uppsala,Uppsala,Uppsala,Sweden,Sverige,Sverige,Uppsala,Uppsala,Uppsala,Sweden,Sverige,Sverige,Europe,"Uppsala, Sweden","Uppsala, Sverige","Uppsala, Sverige",Alva_Myrdal,https://en.wikipedia.org/wiki/Alva_Myrdal,Q152437,https://www.wikidata.org/wiki/Q152437,laureate,https://api.nobelprize.org/2/laureate/543,Get,application/json,1986-02-01,Stockholm,Stockholm,Stockholm,Sweden,Sverige,Sverige,Stockholm,Stockholm,Stockholm,Sweden,Sverige,Sverige,Europe,"Stockholm, Sweden","Stockholm, Sverige","Stockholm, Sverige",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
882,male,NA,NA,NA,Alvin E. Roth,Alvin E. Roth,NA,Alvin E.,Alvin E.,NA,Roth,Roth,NA,Alvin E. Roth,Alvin E. Roth,NA,1951-12-18,"New York, NY","New York, NY","New York, NY",USA,USA,USA,"New York, NY","New York, NY","New York, NY",USA,USA,USA,North America,"New York, NY, USA","New York, NY, USA","New York, NY, USA",Alvin_E._Roth,https://en.wikipedia.org/wiki/Alvin_E._Roth,Q28542,https://www.wikidata.org/wiki/Q28542,laureate,https://api.nobelprize.org/2/laureate/882,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,male,NA,NA,NA,Amartya Sen,Amartya Sen,NA,Amartya,Amartya,NA,Sen,Sen,NA,Amartya Sen,Amartya Sen,NA,1933-11-03,Santiniketan,Santiniketan,Santiniketan,India,India,Indien,Santiniketan,Santiniketan,Santiniketan,India,India,Indien,Asia,"Santiniketan, India","Santiniketan, India","Santiniketan, Indien",Amartya_Sen,https://en.wikipedia.org/wiki/Amartya_Sen,Q132489,https://www.wikidata.org/wiki/Q132489,laureate,https://api.nobelprize.org/2/laureate/719,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,NA,American Friends Service Committee (The Quakers),AFSC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American_Friends_Service_Committee,https://en.wikipedia.org/wiki/American_Friends_Service_Committee,Q464677,https://www.wikidata.org/wiki/Q464677,laureate,https://api.nobelprize.org/2/laureate/509,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,American Friends Service Committee,Vännernas samfund i USA (Kväkarna),NA,1917-00-00,"Washington, DC","Washington, DC","Washington, DC",USA,USA,USA,"Washington, DC","Washington, DC","Washington, DC",USA,USA,USA,North America,"Washington, DC, USA","Washington, DC, USA","Washington, DC, USA",NA,NA,NA,NA,NA,NA,NA
537,NA,Amnesty International,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amnesty_International,https://en.wikipedia.org/wiki/Amnesty_International,Q42970,https://www.wikidata.org/wiki/Q42970,laureate,https://api.nobelprize.org/2/laureate/537,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amnesty International,Amnesty International,NA,1961-00-00,London,London,London,United Kingdom,Storbritannia,Storbritannien,London,London,London,United Kingdom,Storbritannia,Storbritannien,Europe,"London, United Kingdom","London, Storbritannia","London, Storbritannien",NA,NA,NA,NA,NA,NA,NA
590,male,NA,NA,(pen-name of Jacques Anatole Thibault),Anatole France,Anatole France,NA,Anatole,Anatole,NA,France,France,NA,Anatole France,Anatole France,NA,1844-04-16,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,France,Frankrike,Frankrike,Europe,"Paris, France","Paris, Frankrike","Paris, Frankrike",Anatole_France,https://en.wikipedia.org/wiki/Anatole_France,Q42443,https://www.wikidata.org/wiki/Q42443,laureate,https://api.nobelprize.org/2/laureate/590,Get,application/json,1924-10-12,Saint-Cyr-sur-Loire,Saint-Cyr-sur-Loire,Saint-Cyr-sur-Loire,France,Frankrike,Frankrike,Saint-Cyr-sur-Loire,Saint-Cyr-sur-Loire,Saint-Cyr-sur-Loire,France,Frankrike,Frankrike,Europe,"Saint-Cyr-sur-Loire, France","Saint-Cyr-sur-Loire, Frankrike","Saint-Cyr-sur-Loire, Frankrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,male,NA,NA,NA,André F. Cournand,André F. Cournand,NA,André F.,André F.,NA,Cournand,Cournand,NA,André Frédéric Cournand,André Frédéric Cournand,NA,1895-09-24,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,France,Frankrike,Frankrike,Europe,"Paris, France","Paris, Frankrike","Paris, Frankrike",André_Frédéric_Cournand,https://en.wikipedia.org/wiki/André_Frédéric_Cournand,Q271757,https://www.wikidata.org/wiki/Q271757,laureate,https://api.nobelprize.org/2/laureate/360,Get,application/json,1988-02-19,"Great Barrington, MA","Great Barrington, MA","Great Barrington, MA",USA,USA,USA,"Great Barrington, MA","Great Barrington, MA","Great Barrington, MA",USA,USA,USA,North America,"Great Barrington, MA, USA","Great Barrington, MA, USA","Great Barrington, MA, USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,male,NA,NA,NA,Andre Geim,Andre Geim,NA,Andre,Andre,NA,Geim,Geim,NA,Andre Geim,Andre Geim,NA,1958-10-21,Sochi,Sochi,Sochi,Russia,Russland,Ryssland,Sochi,Sochi,Sochi,Russia,Russland,Ryssland,Europe,"Sochi, Russia","Sochi, Russland","Sochi, Ryssland",Andre_Geim,https://en.wikipedia.org/wiki/Andre_Geim,Q104104,https://www.wikidata.org/wiki/Q104104,laureate,https://api.nobelprize.org/2/laureate/849,Get,application/json,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
618,male,NA,NA,NA,André Gide,André Gide,NA,André,André,NA,Gide,Gide,NA,André Paul Guillaume Gide,André Paul Guillaume Gide,NA,1869-11-22,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,France,Frankrike,Frankrike,Europe,"Paris, France","Paris, Frankrike","Paris, Frankrike",André_Gide,https://en.wikipedia.org/wiki/André_Gide,Q47484,https://www.wikidata.org/wiki/Q47484,laureate,https://api.nobelprize.org/2/laureate/618,Get,application/json,1951-02-19,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,France,Frankrike,Frankrike,Europe,"Paris, France","Paris, Frankrike","Paris, Frankrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,male,NA,NA,NA,André Lwoff,André Lwoff,NA,André,André,NA,Lwoff,Lwoff,NA,André Lwoff,André Lwoff,NA,1902-05-08,Ainay-le-Château,Ainay-Le-Château,Ainay-le-Château,France,Frankrike,Frankrike,Ainay-le-Château,Ainay-Le-Château,Ainay-le-Château,France,Frankrike,Frankrike,Europe,"Ainay-le-Château, France","Ainay-Le-Château, Frankrike","Ainay-le-Château, Frankrike",André_Michel_Lwoff,https://en.wikipedia.org/wiki/André_Michel_Lwoff,Q223309,https://www.wikidata.org/wiki/Q223309,laureate,https://api.nobelprize.org/2/laureate/381,Get,application/json,1994-09-30,Paris,Paris,Paris,France,Frankrike,Frankrike,Paris,Paris,Paris,France,Frankrike,Frankrike,Europe,"Paris, France","Paris, Frankrike","Paris, Frankrike",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
